"region_code","location_code","region_name","country_code","country_name","start","end","start_large","end_large","url"
2877,"AF.MW.2877","Mwanza","MW","Malawi",1482710400,1487116799,1474848000,1482796799,"https://ioda.caida.org/ioda/data/events?from=1482710400&until=1487116799&human=true&meta=region/2877"
2878,"AF.MW.2878","Mulanje","MW","Malawi",1482710400,1487116799,1474848000,1482796799,"https://ioda.caida.org/ioda/data/events?from=1482710400&until=1487116799&human=true&meta=region/2878"
2879,"AF.MW.2879","Phalombe","MW","Malawi",1482710400,1487116799,1474848000,1482796799,"https://ioda.caida.org/ioda/data/events?from=1482710400&until=1487116799&human=true&meta=region/2879"
2880,"AF.MW.2880","Likoma","MW","Malawi",1482710400,1487116799,1474848000,1482796799,"https://ioda.caida.org/ioda/data/events?from=1482710400&until=1487116799&human=true&meta=region/2880"
2881,"AF.MW.2881","Neno","MW","Malawi",1482710400,1487116799,1474848000,1482796799,"https://ioda.caida.org/ioda/data/events?from=1482710400&until=1487116799&human=true&meta=region/2881"
2899,"AF.NA.2899","Karas","NA","Namibia",1509926400,1513900799,1501977600,1510012799,"https://ioda.caida.org/ioda/data/events?from=1509926400&until=1513900799&human=true&meta=region/2899"
2900,"AF.NA.2900","Hardap","NA","Namibia",1509926400,1513900799,1501977600,1510012799,"https://ioda.caida.org/ioda/data/events?from=1509926400&until=1513900799&human=true&meta=region/2900"
2901,"AF.NA.2901","Khomas","NA","Namibia",1509926400,1513900799,1501977600,1510012799,"https://ioda.caida.org/ioda/data/events?from=1509926400&until=1513900799&human=true&meta=region/2901"
2902,"AF.NA.2902","Kunene","NA","Namibia",1509926400,1513900799,1501977600,1510012799,"https://ioda.caida.org/ioda/data/events?from=1509926400&until=1513900799&human=true&meta=region/2902"
2903,"AF.NA.2903","Erongo","NA","Namibia",1509926400,1513900799,1501977600,1510012799,"https://ioda.caida.org/ioda/data/events?from=1509926400&until=1513900799&human=true&meta=region/2903"
2904,"AF.NA.2904","Otjozondjupa","NA","Namibia",1509926400,1513900799,1501977600,1510012799,"https://ioda.caida.org/ioda/data/events?from=1509926400&until=1513900799&human=true&meta=region/2904"
2905,"AF.NA.2905","Omusati","NA","Namibia",1509926400,1513900799,1501977600,1510012799,"https://ioda.caida.org/ioda/data/events?from=1509926400&until=1513900799&human=true&meta=region/2905"
2906,"AF.NA.2906","Oshana","NA","Namibia",1509926400,1513900799,1501977600,1510012799,"https://ioda.caida.org/ioda/data/events?from=1509926400&until=1513900799&human=true&meta=region/2906"
2907,"AF.NA.2907","Ohangwena","NA","Namibia",1509926400,1513900799,1501977600,1510012799,"https://ioda.caida.org/ioda/data/events?from=1509926400&until=1513900799&human=true&meta=region/2907"
2908,"AF.NA.2908","Omaheke","NA","Namibia",1509926400,1513900799,1501977600,1510012799,"https://ioda.caida.org/ioda/data/events?from=1509926400&until=1513900799&human=true&meta=region/2908"
2909,"AF.NA.2909","Kavango","NA","Namibia",1509926400,1513900799,1501977600,1510012799,"https://ioda.caida.org/ioda/data/events?from=1509926400&until=1513900799&human=true&meta=region/2909"
2910,"AF.NA.2910","Oshikoto","NA","Namibia",1509926400,1513900799,1501977600,1510012799,"https://ioda.caida.org/ioda/data/events?from=1509926400&until=1513900799&human=true&meta=region/2910"
2911,"AF.NA.2911","Caprivi","NA","Namibia",1509926400,1513900799,1501977600,1510012799,"https://ioda.caida.org/ioda/data/events?from=1509926400&until=1513900799&human=true&meta=region/2911"
2916,"AF.NE.2916","Tillabéri","NE","Niger",1523577600,1525132799,1515801600,1523663999,"https://ioda.caida.org/ioda/data/events?from=1523577600&until=1525132799&human=true&meta=region/2916"
2917,"AF.NE.2917","Diffa","NE","Niger",1523577600,1525132799,1515801600,1523663999,"https://ioda.caida.org/ioda/data/events?from=1523577600&until=1525132799&human=true&meta=region/2917"
2918,"AF.NE.2918","Agadez","NE","Niger",1523577600,1525132799,1515801600,1523663999,"https://ioda.caida.org/ioda/data/events?from=1523577600&until=1525132799&human=true&meta=region/2918"
2919,"AF.NE.2919","Maradi","NE","Niger",1523577600,1525132799,1515801600,1523663999,"https://ioda.caida.org/ioda/data/events?from=1523577600&until=1525132799&human=true&meta=region/2919"
2920,"AF.NE.2920","Zinder","NE","Niger",1523577600,1525132799,1515801600,1523663999,"https://ioda.caida.org/ioda/data/events?from=1523577600&until=1525132799&human=true&meta=region/2920"
2921,"AF.NE.2921","Dosso","NE","Niger",1523577600,1525132799,1515801600,1523663999,"https://ioda.caida.org/ioda/data/events?from=1523577600&until=1525132799&human=true&meta=region/2921"
2922,"AF.NE.2922","Niamey","NE","Niger",1523577600,1525132799,1515801600,1523663999,"https://ioda.caida.org/ioda/data/events?from=1523577600&until=1525132799&human=true&meta=region/2922"
2923,"AF.NE.2923","Tahoua","NE","Niger",1523577600,1525132799,1515801600,1523663999,"https://ioda.caida.org/ioda/data/events?from=1523577600&until=1525132799&human=true&meta=region/2923"
2925,"AF.NG.2925","Borno","NG","Nigeria",1493164800,1494460799,1485388800,1493251199,"https://ioda.caida.org/ioda/data/events?from=1493164800&until=1494460799&human=true&meta=region/2925"
2926,"AF.NG.2926","Abia","NG","Nigeria",1493164800,1494460799,1485388800,1493251199,"https://ioda.caida.org/ioda/data/events?from=1493164800&until=1494460799&human=true&meta=region/2926"
2927,"AF.NG.2927","Akwa Ibom","NG","Nigeria",1493164800,1494460799,1485388800,1493251199,"https://ioda.caida.org/ioda/data/events?from=1493164800&until=1494460799&human=true&meta=region/2927"
2928,"AF.NG.2928","Imo","NG","Nigeria",1493164800,1494460799,1485388800,1493251199,"https://ioda.caida.org/ioda/data/events?from=1493164800&until=1494460799&human=true&meta=region/2928"
2929,"AF.NG.2929","Rivers","NG","Nigeria",1493164800,1494460799,1485388800,1493251199,"https://ioda.caida.org/ioda/data/events?from=1493164800&until=1494460799&human=true&meta=region/2929"
2930,"AF.NG.2930","Bayelsa","NG","Nigeria",1493164800,1494460799,1485388800,1493251199,"https://ioda.caida.org/ioda/data/events?from=1493164800&until=1494460799&human=true&meta=region/2930"
2931,"AF.NG.2931","Benue","NG","Nigeria",1493164800,1494460799,1485388800,1493251199,"https://ioda.caida.org/ioda/data/events?from=1493164800&until=1494460799&human=true&meta=region/2931"
2932,"AF.NG.2932","Cross River","NG","Nigeria",1493164800,1494460799,1485388800,1493251199,"https://ioda.caida.org/ioda/data/events?from=1493164800&until=1494460799&human=true&meta=region/2932"
2933,"AF.NG.2933","Taraba","NG","Nigeria",1493164800,1494460799,1485388800,1493251199,"https://ioda.caida.org/ioda/data/events?from=1493164800&until=1494460799&human=true&meta=region/2933"
2934,"AF.NG.2934","Kwara","NG","Nigeria",1493164800,1494460799,1485388800,1493251199,"https://ioda.caida.org/ioda/data/events?from=1493164800&until=1494460799&human=true&meta=region/2934"
2935,"AF.NG.2935","Lagos","NG","Nigeria",1493164800,1494460799,1485388800,1493251199,"https://ioda.caida.org/ioda/data/events?from=1493164800&until=1494460799&human=true&meta=region/2935"
2936,"AF.NG.2936","Niger","NG","Nigeria",1493164800,1494460799,1485388800,1493251199,"https://ioda.caida.org/ioda/data/events?from=1493164800&until=1494460799&human=true&meta=region/2936"
2937,"AF.NG.2937","Ogun","NG","Nigeria",1493164800,1494460799,1485388800,1493251199,"https://ioda.caida.org/ioda/data/events?from=1493164800&until=1494460799&human=true&meta=region/2937"
2938,"AF.NG.2938","Ondo","NG","Nigeria",1493164800,1494460799,1485388800,1493251199,"https://ioda.caida.org/ioda/data/events?from=1493164800&until=1494460799&human=true&meta=region/2938"
2939,"AF.NG.2939","Ekiti","NG","Nigeria",1493164800,1494460799,1485388800,1493251199,"https://ioda.caida.org/ioda/data/events?from=1493164800&until=1494460799&human=true&meta=region/2939"
2940,"AF.NG.2940","Osun","NG","Nigeria",1493164800,1494460799,1485388800,1493251199,"https://ioda.caida.org/ioda/data/events?from=1493164800&until=1494460799&human=true&meta=region/2940"
2941,"AF.NG.2941","Oyo","NG","Nigeria",1493164800,1494460799,1485388800,1493251199,"https://ioda.caida.org/ioda/data/events?from=1493164800&until=1494460799&human=true&meta=region/2941"
2942,"AF.NG.2942","Anambra","NG","Nigeria",1493164800,1494460799,1485388800,1493251199,"https://ioda.caida.org/ioda/data/events?from=1493164800&until=1494460799&human=true&meta=region/2942"
2943,"AF.NG.2943","Bauchi","NG","Nigeria",1493164800,1494460799,1485388800,1493251199,"https://ioda.caida.org/ioda/data/events?from=1493164800&until=1494460799&human=true&meta=region/2943"
2944,"AF.NG.2944","Gombe","NG","Nigeria",1493164800,1494460799,1485388800,1493251199,"https://ioda.caida.org/ioda/data/events?from=1493164800&until=1494460799&human=true&meta=region/2944"
2945,"AF.NG.2945","Delta","NG","Nigeria",1493164800,1494460799,1485388800,1493251199,"https://ioda.caida.org/ioda/data/events?from=1493164800&until=1494460799&human=true&meta=region/2945"
2946,"AF.NG.2946","Edo","NG","Nigeria",1493164800,1494460799,1485388800,1493251199,"https://ioda.caida.org/ioda/data/events?from=1493164800&until=1494460799&human=true&meta=region/2946"
2947,"AF.NG.2947","Enugu","NG","Nigeria",1493164800,1494460799,1485388800,1493251199,"https://ioda.caida.org/ioda/data/events?from=1493164800&until=1494460799&human=true&meta=region/2947"
2948,"AF.NG.2948","Ebonyi","NG","Nigeria",1493164800,1494460799,1485388800,1493251199,"https://ioda.caida.org/ioda/data/events?from=1493164800&until=1494460799&human=true&meta=region/2948"
2949,"AF.NG.2949","Kaduna","NG","Nigeria",1493164800,1494460799,1485388800,1493251199,"https://ioda.caida.org/ioda/data/events?from=1493164800&until=1494460799&human=true&meta=region/2949"
2950,"AF.NG.2950","Kogi","NG","Nigeria",1493164800,1494460799,1485388800,1493251199,"https://ioda.caida.org/ioda/data/events?from=1493164800&until=1494460799&human=true&meta=region/2950"
2951,"AF.NG.2951","Plateau","NG","Nigeria",1493164800,1494460799,1485388800,1493251199,"https://ioda.caida.org/ioda/data/events?from=1493164800&until=1494460799&human=true&meta=region/2951"
2952,"AF.NG.2952","Nassarawa","NG","Nigeria",1493164800,1494460799,1485388800,1493251199,"https://ioda.caida.org/ioda/data/events?from=1493164800&until=1494460799&human=true&meta=region/2952"
2953,"AF.NG.2953","Jigawa","NG","Nigeria",1493164800,1494460799,1485388800,1493251199,"https://ioda.caida.org/ioda/data/events?from=1493164800&until=1494460799&human=true&meta=region/2953"
2954,"AF.NG.2954","Kano","NG","Nigeria",1493164800,1494460799,1485388800,1493251199,"https://ioda.caida.org/ioda/data/events?from=1493164800&until=1494460799&human=true&meta=region/2954"
2955,"AF.NG.2955","Katsina","NG","Nigeria",1493164800,1494460799,1485388800,1493251199,"https://ioda.caida.org/ioda/data/events?from=1493164800&until=1494460799&human=true&meta=region/2955"
2956,"AF.NG.2956","Sokoto","NG","Nigeria",1493164800,1494460799,1485388800,1493251199,"https://ioda.caida.org/ioda/data/events?from=1493164800&until=1494460799&human=true&meta=region/2956"
2957,"AF.NG.2957","Zamfara","NG","Nigeria",1493164800,1494460799,1485388800,1493251199,"https://ioda.caida.org/ioda/data/events?from=1493164800&until=1494460799&human=true&meta=region/2957"
2958,"AF.NG.2958","Yobe","NG","Nigeria",1493164800,1494460799,1485388800,1493251199,"https://ioda.caida.org/ioda/data/events?from=1493164800&until=1494460799&human=true&meta=region/2958"
2959,"AF.NG.2959","Kebbi","NG","Nigeria",1493164800,1494460799,1485388800,1493251199,"https://ioda.caida.org/ioda/data/events?from=1493164800&until=1494460799&human=true&meta=region/2959"
2960,"AF.NG.2960","Adamawa","NG","Nigeria",1493164800,1494460799,1485388800,1493251199,"https://ioda.caida.org/ioda/data/events?from=1493164800&until=1494460799&human=true&meta=region/2960"
2961,"AF.NG.2961","Federal Capital Territory","NG","Nigeria",1493164800,1494460799,1485388800,1493251199,"https://ioda.caida.org/ioda/data/events?from=1493164800&until=1494460799&human=true&meta=region/2961"
3514,"AF.SD.3514","Blue Nile","SD","Sudan",1532217600,1535241599,1524355200,1532303999,"https://ioda.caida.org/ioda/data/events?from=1532217600&until=1535241599&human=true&meta=region/3514"
3515,"AF.SD.3515","Red Sea","SD","Sudan",1532217600,1535241599,1524355200,1532303999,"https://ioda.caida.org/ioda/data/events?from=1532217600&until=1535241599&human=true&meta=region/3515"
3516,"AF.SD.3516","Southern Darfur","SD","Sudan",1532217600,1535241599,1524355200,1532303999,"https://ioda.caida.org/ioda/data/events?from=1532217600&until=1535241599&human=true&meta=region/3516"
3517,"AF.SD.3517","Eastern Darfur","SD","Sudan",1532217600,1535241599,1524355200,1532303999,"https://ioda.caida.org/ioda/data/events?from=1532217600&until=1535241599&human=true&meta=region/3517"
3518,"AF.SD.3518","Western Darfur","SD","Sudan",1532217600,1535241599,1524355200,1532303999,"https://ioda.caida.org/ioda/data/events?from=1532217600&until=1535241599&human=true&meta=region/3518"
3519,"AF.SD.3519","Central Darfur","SD","Sudan",1532217600,1535241599,1524355200,1532303999,"https://ioda.caida.org/ioda/data/events?from=1532217600&until=1535241599&human=true&meta=region/3519"
3520,"AF.SD.3520","Khartoum","SD","Sudan",1532217600,1535241599,1524355200,1532303999,"https://ioda.caida.org/ioda/data/events?from=1532217600&until=1535241599&human=true&meta=region/3520"
3521,"AF.SD.3521","Gezira","SD","Sudan",1532217600,1535241599,1524355200,1532303999,"https://ioda.caida.org/ioda/data/events?from=1532217600&until=1535241599&human=true&meta=region/3521"
3522,"AF.SD.3522","Gedarif","SD","Sudan",1532217600,1535241599,1524355200,1532303999,"https://ioda.caida.org/ioda/data/events?from=1532217600&until=1535241599&human=true&meta=region/3522"
3523,"AF.SD.3523","River Nile","SD","Sudan",1532217600,1535241599,1524355200,1532303999,"https://ioda.caida.org/ioda/data/events?from=1532217600&until=1535241599&human=true&meta=region/3523"
3524,"AF.SD.3524","Northern","SD","Sudan",1532217600,1535241599,1524355200,1532303999,"https://ioda.caida.org/ioda/data/events?from=1532217600&until=1535241599&human=true&meta=region/3524"
3525,"AF.SD.3525","White Nile","SD","Sudan",1532217600,1535241599,1524355200,1532303999,"https://ioda.caida.org/ioda/data/events?from=1532217600&until=1535241599&human=true&meta=region/3525"
3526,"AF.SD.3526","Sennar","SD","Sudan",1532217600,1535241599,1524355200,1532303999,"https://ioda.caida.org/ioda/data/events?from=1532217600&until=1535241599&human=true&meta=region/3526"
3527,"AF.SD.3527","North Darfur","SD","Sudan",1532217600,1535241599,1524355200,1532303999,"https://ioda.caida.org/ioda/data/events?from=1532217600&until=1535241599&human=true&meta=region/3527"
3528,"AF.SD.3528","South Kordufan","SD","Sudan",1532217600,1535241599,1524355200,1532303999,"https://ioda.caida.org/ioda/data/events?from=1532217600&until=1535241599&human=true&meta=region/3528"
3529,"AF.SD.3529","North Kordufan","SD","Sudan",1532217600,1535241599,1524355200,1532303999,"https://ioda.caida.org/ioda/data/events?from=1532217600&until=1535241599&human=true&meta=region/3529"
3530,"AF.SD.3530","Kassala","SD","Sudan",1532217600,1535241599,1524355200,1532303999,"https://ioda.caida.org/ioda/data/events?from=1532217600&until=1535241599&human=true&meta=region/3530"
3541,"AF.SN.3541","Sédhiou","SN","Senegal",1512172800,1513727999,1504310400,1512259199,"https://ioda.caida.org/ioda/data/events?from=1512172800&until=1513727999&human=true&meta=region/3541"
3542,"AF.SN.3542","Kédougou","SN","Senegal",1512172800,1513727999,1504310400,1512259199,"https://ioda.caida.org/ioda/data/events?from=1512172800&until=1513727999&human=true&meta=region/3542"
3543,"AF.SN.3543","Kaffrine","SN","Senegal",1512172800,1513727999,1504310400,1512259199,"https://ioda.caida.org/ioda/data/events?from=1512172800&until=1513727999&human=true&meta=region/3543"
3544,"AF.SN.3544","Saint-Louis","SN","Senegal",1512172800,1513727999,1504310400,1512259199,"https://ioda.caida.org/ioda/data/events?from=1512172800&until=1513727999&human=true&meta=region/3544"
3545,"AF.SN.3545","Dakar","SN","Senegal",1512172800,1513727999,1504310400,1512259199,"https://ioda.caida.org/ioda/data/events?from=1512172800&until=1513727999&human=true&meta=region/3545"
3546,"AF.SN.3546","Diourbel","SN","Senegal",1512172800,1513727999,1504310400,1512259199,"https://ioda.caida.org/ioda/data/events?from=1512172800&until=1513727999&human=true&meta=region/3546"
3547,"AF.SN.3547","Fatick","SN","Senegal",1512172800,1513727999,1504310400,1512259199,"https://ioda.caida.org/ioda/data/events?from=1512172800&until=1513727999&human=true&meta=region/3547"
3548,"AF.SN.3548","Kaolack","SN","Senegal",1512172800,1513727999,1504310400,1512259199,"https://ioda.caida.org/ioda/data/events?from=1512172800&until=1513727999&human=true&meta=region/3548"
3549,"AF.SN.3549","Louga","SN","Senegal",1512172800,1513727999,1504310400,1512259199,"https://ioda.caida.org/ioda/data/events?from=1512172800&until=1513727999&human=true&meta=region/3549"
3550,"AF.SN.3550","Matam","SN","Senegal",1512172800,1513727999,1504310400,1512259199,"https://ioda.caida.org/ioda/data/events?from=1512172800&until=1513727999&human=true&meta=region/3550"
3551,"AF.SN.3551","Thiès","SN","Senegal",1512172800,1513727999,1504310400,1512259199,"https://ioda.caida.org/ioda/data/events?from=1512172800&until=1513727999&human=true&meta=region/3551"
3552,"AF.SN.3552","Kolda","SN","Senegal",1512172800,1513727999,1504310400,1512259199,"https://ioda.caida.org/ioda/data/events?from=1512172800&until=1513727999&human=true&meta=region/3552"
3553,"AF.SN.3553","Ziguinchor","SN","Senegal",1512172800,1513727999,1504310400,1512259199,"https://ioda.caida.org/ioda/data/events?from=1512172800&until=1513727999&human=true&meta=region/3553"
3554,"AF.SN.3554","Tambacounda","SN","Senegal",1512172800,1513727999,1504310400,1512259199,"https://ioda.caida.org/ioda/data/events?from=1512172800&until=1513727999&human=true&meta=region/3554"
3576,"AF.SL.3576","Southern","SL","Sierra Leone",1530835200,1532822399,1522972800,1530921599,"https://ioda.caida.org/ioda/data/events?from=1530835200&until=1532822399&human=true&meta=region/3576"
3577,"AF.SL.3577","Western","SL","Sierra Leone",1530835200,1532822399,1522972800,1530921599,"https://ioda.caida.org/ioda/data/events?from=1530835200&until=1532822399&human=true&meta=region/3577"
3578,"AF.SL.3578","Northern","SL","Sierra Leone",1530835200,1532822399,1522972800,1530921599,"https://ioda.caida.org/ioda/data/events?from=1530835200&until=1532822399&human=true&meta=region/3578"
3579,"AF.SL.3579","Eastern","SL","Sierra Leone",1530835200,1532822399,1522972800,1530921599,"https://ioda.caida.org/ioda/data/events?from=1530835200&until=1532822399&human=true&meta=region/3579"
3645,"AF.ST.3645","São Tomé","ST","São Tomé & Príncipe",1530230400,1532303999,1522281600,1530316799,"https://ioda.caida.org/ioda/data/events?from=1530230400&until=1532303999&human=true&meta=region/3645"
3646,"AF.ST.3646","Príncipe","ST","São Tomé & Príncipe",1530230400,1532303999,1522281600,1530316799,"https://ioda.caida.org/ioda/data/events?from=1530230400&until=1532303999&human=true&meta=region/3646"
3880,"AF.SZ.3880","Hhohho","SZ","Eswatini",1520899200,1522281599,1513123200,1520985599,"https://ioda.caida.org/ioda/data/events?from=1520899200&until=1522281599&human=true&meta=region/3880"
3881,"AF.SZ.3881","Lubombo","SZ","Eswatini",1520899200,1522281599,1513123200,1520985599,"https://ioda.caida.org/ioda/data/events?from=1520899200&until=1522281599&human=true&meta=region/3881"
3882,"AF.SZ.3882","Manzini","SZ","Eswatini",1520899200,1522281599,1513123200,1520985599,"https://ioda.caida.org/ioda/data/events?from=1520899200&until=1522281599&human=true&meta=region/3882"
3883,"AF.SZ.3883","Shiselweni","SZ","Eswatini",1520899200,1522281599,1513123200,1520985599,"https://ioda.caida.org/ioda/data/events?from=1520899200&until=1522281599&human=true&meta=region/3883"
3954,"AF.TG.3954","Plateaux","TG","Togo",1510358400,1511481599,1502409600,1510444799,"https://ioda.caida.org/ioda/data/events?from=1510358400&until=1511481599&human=true&meta=region/3954"
3955,"AF.TG.3955","Maritime","TG","Togo",1510358400,1511481599,1502409600,1510444799,"https://ioda.caida.org/ioda/data/events?from=1510358400&until=1511481599&human=true&meta=region/3955"
3956,"AF.TG.3956","Kara","TG","Togo",1510358400,1511481599,1502409600,1510444799,"https://ioda.caida.org/ioda/data/events?from=1510358400&until=1511481599&human=true&meta=region/3956"
3957,"AF.TG.3957","Centre","TG","Togo",1510358400,1511481599,1502409600,1510444799,"https://ioda.caida.org/ioda/data/events?from=1510358400&until=1511481599&human=true&meta=region/3957"
3958,"AF.TG.3958","Savanes","TG","Togo",1510358400,1511481599,1502409600,1510444799,"https://ioda.caida.org/ioda/data/events?from=1510358400&until=1511481599&human=true&meta=region/3958"
4082,"AF.TN.4082","Tozeur","TN","Tunisia",1522454400,1525737599,1514678400,1522540799,"https://ioda.caida.org/ioda/data/events?from=1522454400&until=1525737599&human=true&meta=region/4082"
4083,"AF.TN.4083","Manubah","TN","Tunisia",1522454400,1525737599,1514678400,1522540799,"https://ioda.caida.org/ioda/data/events?from=1522454400&until=1525737599&human=true&meta=region/4083"
4084,"AF.TN.4084","Béja","TN","Tunisia",1522454400,1525737599,1514678400,1522540799,"https://ioda.caida.org/ioda/data/events?from=1522454400&until=1525737599&human=true&meta=region/4084"
4085,"AF.TN.4085","Ben Arous (Tunis Sud)","TN","Tunisia",1522454400,1525737599,1514678400,1522540799,"https://ioda.caida.org/ioda/data/events?from=1522454400&until=1525737599&human=true&meta=region/4085"
4086,"AF.TN.4086","Bizerte","TN","Tunisia",1522454400,1525737599,1514678400,1522540799,"https://ioda.caida.org/ioda/data/events?from=1522454400&until=1525737599&human=true&meta=region/4086"
4087,"AF.TN.4087","Jendouba","TN","Tunisia",1522454400,1525737599,1514678400,1522540799,"https://ioda.caida.org/ioda/data/events?from=1522454400&until=1525737599&human=true&meta=region/4087"
4088,"AF.TN.4088","Nabeul","TN","Tunisia",1522454400,1525737599,1514678400,1522540799,"https://ioda.caida.org/ioda/data/events?from=1522454400&until=1525737599&human=true&meta=region/4088"
4089,"AF.TN.4089","Tunis","TN","Tunisia",1522454400,1525737599,1514678400,1522540799,"https://ioda.caida.org/ioda/data/events?from=1522454400&until=1525737599&human=true&meta=region/4089"
4090,"AF.TN.4090","Le Kef","TN","Tunisia",1522454400,1525737599,1514678400,1522540799,"https://ioda.caida.org/ioda/data/events?from=1522454400&until=1525737599&human=true&meta=region/4090"
4091,"AF.TN.4091","Kassérine","TN","Tunisia",1522454400,1525737599,1514678400,1522540799,"https://ioda.caida.org/ioda/data/events?from=1522454400&until=1525737599&human=true&meta=region/4091"
4092,"AF.TN.4092","Gabès","TN","Tunisia",1522454400,1525737599,1514678400,1522540799,"https://ioda.caida.org/ioda/data/events?from=1522454400&until=1525737599&human=true&meta=region/4092"
4093,"AF.TN.4093","Gafsa","TN","Tunisia",1522454400,1525737599,1514678400,1522540799,"https://ioda.caida.org/ioda/data/events?from=1522454400&until=1525737599&human=true&meta=region/4093"
4094,"AF.TN.4094","Sidi Bou Zid","TN","Tunisia",1522454400,1525737599,1514678400,1522540799,"https://ioda.caida.org/ioda/data/events?from=1522454400&until=1525737599&human=true&meta=region/4094"
4095,"AF.TN.4095","Sfax","TN","Tunisia",1522454400,1525737599,1514678400,1522540799,"https://ioda.caida.org/ioda/data/events?from=1522454400&until=1525737599&human=true&meta=region/4095"
4096,"AF.TN.4096","Siliana","TN","Tunisia",1522454400,1525737599,1514678400,1522540799,"https://ioda.caida.org/ioda/data/events?from=1522454400&until=1525737599&human=true&meta=region/4096"
4097,"AF.TN.4097","Mahdia","TN","Tunisia",1522454400,1525737599,1514678400,1522540799,"https://ioda.caida.org/ioda/data/events?from=1522454400&until=1525737599&human=true&meta=region/4097"
4098,"AF.TN.4098","Monastir","TN","Tunisia",1522454400,1525737599,1514678400,1522540799,"https://ioda.caida.org/ioda/data/events?from=1522454400&until=1525737599&human=true&meta=region/4098"
4099,"AF.TN.4099","Kairouan","TN","Tunisia",1522454400,1525737599,1514678400,1522540799,"https://ioda.caida.org/ioda/data/events?from=1522454400&until=1525737599&human=true&meta=region/4099"
4100,"AF.TN.4100","Sousse","TN","Tunisia",1522454400,1525737599,1514678400,1522540799,"https://ioda.caida.org/ioda/data/events?from=1522454400&until=1525737599&human=true&meta=region/4100"
4101,"AF.TN.4101","Zaghouan","TN","Tunisia",1522454400,1525737599,1514678400,1522540799,"https://ioda.caida.org/ioda/data/events?from=1522454400&until=1525737599&human=true&meta=region/4101"
4102,"AF.TN.4102","Médenine","TN","Tunisia",1522454400,1525737599,1514678400,1522540799,"https://ioda.caida.org/ioda/data/events?from=1522454400&until=1525737599&human=true&meta=region/4102"
4103,"AF.TN.4103","Kebili","TN","Tunisia",1522454400,1525737599,1514678400,1522540799,"https://ioda.caida.org/ioda/data/events?from=1522454400&until=1525737599&human=true&meta=region/4103"
4104,"AF.TN.4104","Tataouine","TN","Tunisia",1522454400,1525737599,1514678400,1522540799,"https://ioda.caida.org/ioda/data/events?from=1522454400&until=1525737599&human=true&meta=region/4104"
4211,"AF.TZ.4211","Mbeya","TZ","Tanzania",1493510400,1497743999,1485734400,1493596799,"https://ioda.caida.org/ioda/data/events?from=1493510400&until=1497743999&human=true&meta=region/4211"
4212,"AF.TZ.4212","Rukwa","TZ","Tanzania",1493510400,1497743999,1485734400,1493596799,"https://ioda.caida.org/ioda/data/events?from=1493510400&until=1497743999&human=true&meta=region/4212"
4213,"AF.TZ.4213","Zanzibar South and Central","TZ","Tanzania",1493510400,1497743999,1485734400,1493596799,"https://ioda.caida.org/ioda/data/events?from=1493510400&until=1497743999&human=true&meta=region/4213"
4214,"AF.TZ.4214","Mwanza","TZ","Tanzania",1493510400,1497743999,1485734400,1493596799,"https://ioda.caida.org/ioda/data/events?from=1493510400&until=1497743999&human=true&meta=region/4214"
4215,"AF.TZ.4215","Shinyanga","TZ","Tanzania",1493510400,1497743999,1485734400,1493596799,"https://ioda.caida.org/ioda/data/events?from=1493510400&until=1497743999&human=true&meta=region/4215"
4216,"AF.TZ.4216","Tabora","TZ","Tanzania",1493510400,1497743999,1485734400,1493596799,"https://ioda.caida.org/ioda/data/events?from=1493510400&until=1497743999&human=true&meta=region/4216"
4217,"AF.TZ.4217","Kagera","TZ","Tanzania",1493510400,1497743999,1485734400,1493596799,"https://ioda.caida.org/ioda/data/events?from=1493510400&until=1497743999&human=true&meta=region/4217"
4218,"AF.TZ.4218","Kigoma","TZ","Tanzania",1493510400,1497743999,1485734400,1493596799,"https://ioda.caida.org/ioda/data/events?from=1493510400&until=1497743999&human=true&meta=region/4218"
4219,"AF.TZ.4219","Dar-Es-Salaam","TZ","Tanzania",1493510400,1497743999,1485734400,1493596799,"https://ioda.caida.org/ioda/data/events?from=1493510400&until=1497743999&human=true&meta=region/4219"
4220,"AF.TZ.4220","Morogoro","TZ","Tanzania",1493510400,1497743999,1485734400,1493596799,"https://ioda.caida.org/ioda/data/events?from=1493510400&until=1497743999&human=true&meta=region/4220"
4221,"AF.TZ.4221","Kaskazini-Pemba","TZ","Tanzania",1493510400,1497743999,1485734400,1493596799,"https://ioda.caida.org/ioda/data/events?from=1493510400&until=1497743999&human=true&meta=region/4221"
4222,"AF.TZ.4222","Kusini-Pemba","TZ","Tanzania",1493510400,1497743999,1485734400,1493596799,"https://ioda.caida.org/ioda/data/events?from=1493510400&until=1497743999&human=true&meta=region/4222"
4223,"AF.TZ.4223","Pwani","TZ","Tanzania",1493510400,1497743999,1485734400,1493596799,"https://ioda.caida.org/ioda/data/events?from=1493510400&until=1497743999&human=true&meta=region/4223"
4224,"AF.TZ.4224","Kaskazini-Unguja","TZ","Tanzania",1493510400,1497743999,1485734400,1493596799,"https://ioda.caida.org/ioda/data/events?from=1493510400&until=1497743999&human=true&meta=region/4224"
4225,"AF.TZ.4225","Zanzibar West","TZ","Tanzania",1493510400,1497743999,1485734400,1493596799,"https://ioda.caida.org/ioda/data/events?from=1493510400&until=1497743999&human=true&meta=region/4225"
